chance_id,business_unit,org_country,pricelist,final_status,final_amount,days_active,cluster,cluster_label,forecast_prob_won,pred_total_days,pred_days_remaining,expected_revenue,pipeline_at_risk
001e303a87a7e2be,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1831.3315201273049,1.1574074074074072e-05,1,C1: Active Pipeline,,31.371744,31.371732581809717,,
001e7a5151ff24c0,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,15972.889957950816,0.1301273148148148,3,C3: Large Open,0.764,36.907505,36.77737772058558,12203.287927874424,3769.6020300763926
003ba2054d7d12e2,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,5904.211328949516,1.1574074074074072e-05,3,C3: Large Open,,34.567772,34.56776033754702,,
003c407f17a994b6,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,197.2079976851852,1,C1: Active Pipeline,0.298,74.18489,0.0,0.34891734342314357,0.8219462251108953
00431ebe041c5df6,a66943a59bca7bfd,38080774be85927f,28c9c64e5918b06e,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,320.00107,320.0010565411603,,
00498009cd467686,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,4528.9743595906375,0.0003472222222222,0,C0: High-Win,,30.91856,30.91821280585395,,
004ddea55262ae2c,a66943a59bca7bfd,b4d1bda83fb7745f,28c9c64e5918b06e,Open,59820.40892365424,2.3148148148148147e-05,3,C3: Large Open,0.41,118.80732,118.80729649296514,24526.367658698236,35294.04126495601
0064bd4b26020ee8,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,25102.753943361105,1.1574074074074072e-05,3,C3: Large Open,,96.18782,96.18780886049623,,
0070efc1485bb975,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,48317.27233820542,290.2562037037037,3,C3: Large Open,0.182,249.70825,0.0,8793.743565553386,39523.52877265203
007595db7bd39f16,a66943a59bca7bfd,75c64824a2a4e380,28c9c64e5918b06e,Open,1317635.614295442,2.3148148148148147e-05,0,C0: High-Win,,84.39967,84.39965031376592,,
009f69464f862cc7,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,76633.73658175819,2.3148148148148147e-05,3,C3: Large Open,,116.16278,116.1627576135706,,
00a32d492f662e26,6befd145c261113d,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,8436.024219032613,5.787037037037037e-05,3,C3: Large Open,,30.192959,30.19290096141674,,
00a71a2e37b27bfd,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,9548.177348327425,570.020625,2,C2: High-Win,0.456,62.271217,0.0,4353.968870837306,5194.20847749012
00c3cd238d17934c,6befd145c261113d,6b7e1f5b521de19b,,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,340.65594,340.6559332501447,,
00e228ee65aea17e,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768088,13.001296296296296,1,C1: Active Pipeline,0.496,64.01425,51.01295541268808,48.85298470076972,49.64093606691116
00e65fc58d537ad8,6befd145c261113d,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,2786.403823325963,0.0134722222222222,0,C0: High-Win,,91.69877,91.68529639350044,,
00ea9a17f341e152,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,21273.147061594493,0.0,0,C0: High-Win,,32.96924,32.96923828125,,
00f1e37e810a271a,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,50.289085,50.28907381410952,,
00f2665ec46579df,a66943a59bca7bfd,c2397d14e54a98b9,28c9c64e5918b06e,Open,2556.49962952868,0.1706481481481481,1,C1: Active Pipeline,0.694,47.0904,46.919752547652635,1774.210742892904,782.2888866357762
00f8be2260929821,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,10655.42584935046,1.1574074074074072e-05,0,C0: High-Win,,24.27421,24.274198402122217,,
010892986982669c,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,9721.332606136886,3.472222222222222e-05,0,C0: High-Win,,38.500668,38.50063284979926,,
010978d972a1937f,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,426820.3246512218,2.3148148148148147e-05,3,C3: Large Open,,112.80824,112.80821964970342,,
010c6e0b9ae07253,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,2.4198904513070483,1.1574074074074072e-05,1,C1: Active Pipeline,,373.66562,373.6656073224103,,
013825ce6d9ea318,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,2.3148148148148147e-05,1,C1: Active Pipeline,,51.37666,51.3766362451624,,
0148e465addc6420,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,4143.3804614791225,677.9965856481482,3,C3: Large Open,0.048,62.64116,0.0,198.8822621509979,3944.4981993281244
014df8fc397fef8d,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,634.3345668274252,2.3148148148148147e-05,1,C1: Active Pipeline,,133.30098,133.30095646610965,,
0151caf751624411,ef9b14cf5a29c54a,6b7e1f5b521de19b,,Open,88724.25999587397,1.1574074074074072e-05,2,C2: High-Win,,18.936563,18.936551917747217,,
015ed8eacd574ff6,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,2.4198904513070483,0.0,1,C1: Active Pipeline,,87.37741,87.37741088867188,,
017062c1d7d96fef,1cdd086394501fee,062b9e5a52eb6d8e,,Open,211886.93573359572,468.88546296296295,0,C0: High-Win,0.35,127.85147,0.0,74160.4275067585,137726.50822683724
018634d792cf9f2e,1cdd086394501fee,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,2964.505440627761,34.96269675925926,3,C3: Large Open,0.622,69.704384,34.7416870908384,1843.9223840704672,1120.5830565572937
018c7eea8a1f3f67,1cdd086394501fee,6b7e1f5b521de19b,,Open,9136393.74559947,736.9084375,3,C3: Large Open,0.244,1370.7,633.791513671875,2229280.0739262705,6907113.671673199
019b79cf05783dd6,1cdd086394501fee,674ec33189ed753c,,Open,3163431.287434749,1216.8637152777778,3,C3: Large Open,0.198,1642.4707,425.6069878472222,626359.3949120803,2537071.892522669
01a1531aa45cd621,6befd145c261113d,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,2.3148148148148147e-05,1,C1: Active Pipeline,,39.193108,39.193084456832324,,
01ad8b4e3734244d,ef9b14cf5a29c54a,6b7e1f5b521de19b,,Open,34210.72522011173,432.85027777777776,3,C3: Large Open,0.226,212.29097,0.0,7731.623899745251,26479.10132036648
01b50064c9ac61d4,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1119646.8813839448,0.0039930555555555,3,C3: Large Open,0.494,62.162277,62.15828416612413,553105.5594036687,566541.321980276
01b66362be913fb5,1cdd086394501fee,6b7e1f5b521de19b,,Open,2496199.0774283707,2.953240740740741,3,C3: Large Open,0.54,226.45718,223.5039430971499,1347947.5018113202,1148251.5756170505
01d5306772786690,6befd145c261113d,6b7e1f5b521de19b,,Open,121130.27981900204,0.0,3,C3: Large Open,,284.86725,284.86724853515625,,
01e648f75557b90c,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,64.18484,64.18482576723451,,
01ee9d1503620002,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,362.5616353089613,1.1574074074074072e-05,1,C1: Active Pipeline,,19.164246,19.164234031394678,,
01f27197cd7e304c,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,49.587154,49.58714281435366,,
01f7b12471766591,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,368869.1381210446,1.1574074074074072e-05,3,C3: Large Open,,233.13846,233.13844667787905,,
01fee37a4ba63472,6befd145c261113d,6b7e1f5b521de19b,,Open,25875.21886714959,336.15966435185186,3,C3: Large Open,0.258,181.39473,0.0,6675.806467724594,19199.412399424997
020544cf12d9a272,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,822942.0430264678,1.2568402777777778,3,C3: Large Open,,68.015564,66.75872368706597,,
02062e7e2f8e9ef6,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,63.97079861111112,1,C1: Active Pipeline,,58.866974,0.0,,
0221790856832d6f,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768088,31.782199074074075,1,C1: Active Pipeline,0.488,67.75608,35.973881553367335,48.06503333462827,50.42888743305261
022c1555f7383c21,6befd145c261113d,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,584.9082808398963,58.78762731481481,0,C0: High-Win,0.556,29.610336,0.0,325.20900414698235,259.69927669291394
0239b597d1184004,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,240892.17276956936,863.9901157407407,3,C3: Large Open,0.242,389.63965,0.0,58295.90581023578,182596.26695933356
024350fd0cda0a27,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,2046.6148673782125,1.1574074074074072e-05,1,C1: Active Pipeline,,112.957016,112.95700441713686,,
0247b695f12ace0a,a66943a59bca7bfd,fd10c5543bdbcbc9,d4f34f97b6d22a81,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,62.34826,62.348247398093896,,
025bdcf0cad7221f,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,192.94394,192.9439276349103,,
02656a5f48cb6e7c,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768088,2.3148148148148147e-05,1,C1: Active Pipeline,,61.68679,61.68676731816045,,
02656d4b0f32298a,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,5083.8994500666495,2.3148148148148147e-05,3,C3: Large Open,,206.99635,206.9963300012659,,
0271c24df2a4d339,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1196.2046564002223,46.94344907407408,0,C0: High-Win,,76.51073,29.567277854636856,,
0276686e3d1f6652,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,139296.57210737836,8.101851851851852e-05,3,C3: Large Open,,83.999985,83.99990372269242,,
02e9f09e00f64192,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,26274.495673199377,143.18761574074074,3,C3: Large Open,,359.78036,216.59274924949364,,
02eb81b82109e78f,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,29324.531411075328,0.0,3,C3: Large Open,,286.476,286.47601318359375,,
02eee8275282a416,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,2.4198904513070483,0.0,1,C1: Active Pipeline,,182.18407,182.18406677246094,,
02f2ac7475cc6524,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,6590.9859511915865,1.1574074074074072e-05,3,C3: Large Open,,37.45022,37.45020662660952,,
02ffdbf29ae16985,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,110.6687,110.66868959780092,,
0320249ad7e61803,a66943a59bca7bfd,75c64824a2a4e380,28c9c64e5918b06e,Open,32123.5031933916,0.062511574074074,3,C3: Large Open,,234.83347,234.7709540020978,,
0327fc52f3c40a25,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,13707.11230296319,16.821770833333332,0,C0: High-Win,0.598,51.187267,34.365496470133465,8196.853157171989,5510.259145791203
032bdb741257e6a6,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,4271.355885203606,2.3148148148148147e-05,3,C3: Large Open,,64.60416,64.60413334599248,,
036ab6cc1f62aff3,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1969.696260680227,3.472222222222222e-05,0,C0: High-Win,,28.437906,28.437871543036568,,
0375f4dbcc121905,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,300237.6949211697,333.70685185185187,3,C3: Large Open,0.384,391.6843,57.97744380244501,115291.27484972918,184946.42007144055
0379a682af30080e,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,6091.577363923724,0.0064814814814814,2,C2: High-Win,,49.6475,49.64101760299118,,
037a3d5a21c266d7,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,871978.111616442,1.1574074074074072e-05,3,C3: Large Open,0.614,110.58013,110.58011995668764,535394.5605324954,336583.5510839466
03884f17e5d0db68,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,423339.2259578824,0.0003935185185185,3,C3: Large Open,0.466,514.1922,514.1918061885127,197276.0792963732,226063.14666150924
03a009d02272bfe3,6befd145c261113d,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,484442.1588981625,0.0001041666666666,3,C3: Large Open,,60.382908,60.382803700764974,,
03bddecc9d08f381,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,586011.7479713127,1241.9274074074074,3,C3: Large Open,0.388,320.6862,0.0,227372.55821286933,358639.1897584434
03c3c1cd7409f1f9,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,382412.1699915014,2.3148148148148147e-05,0,C0: High-Win,,64.857376,64.85735295048467,,
03cfd79221248841,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,7462.80698704363,4.053148148148148,3,C3: Large Open,0.118,92.817604,88.76445591679325,880.6112244711484,6582.195762572482
03dd6dfefc04ac70,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,1.170863568534039,0.0003356481481481,1,C1: Active Pipeline,,116.06058,116.06024174442997,,
03edf963b73890aa,a66943a59bca7bfd,6d74405afdbc85ba,28c9c64e5918b06e,Open,225612.24480950585,100.90296296296296,3,C3: Large Open,0.758,83.447266,0.0,171014.08156560545,54598.16324390042
0412df1b35c081f4,a66943a59bca7bfd,062b9e5a52eb6d8e,28c9c64e5918b06e,Open,42215.01463907364,387.6446180555556,3,C3: Large Open,0.186,33.444393,0.0,7851.992722867697,34363.021916205944
041948f4a103d6f9,6befd145c261113d,6b7e1f5b521de19b,,Open,631.5711510151842,0.0,1,C1: Active Pipeline,,31.030012,31.030012130737305,,
0428dcad09f0ba51,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,350226.3013874244,88.91922453703704,0,C0: High-Win,,260.47543,171.55620881257232,,
0433ebb507928e28,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,11768.777709593114,2.7014930555555554,3,C3: Large Open,0.444,255.54996,252.84846421983508,5225.337303059343,6543.440406533772
043fd8f8d10d08c0,a66943a59bca7bfd,75c64824a2a4e380,28c9c64e5918b06e,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,68.890495,68.89048372621889,,
044079ac77db8215,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,11485.134609700684,0.0,0,C0: High-Win,,45.483177,45.483177185058594,,
044328c63b05b6b0,6befd145c261113d,6b7e1f5b521de19b,,Open,35845.270270304114,128.78136574074074,0,C0: High-Win,0.494,54.243973,0.0,17707.563513530233,18137.70675677388
044b0f0c2b5703bf,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,14328.370274130277,0.9344907407407408,0,C0: High-Win,0.791625,46.423687,45.48919624046043,11342.69611825838,2985.674155871896
0454cc9dfdb125f9,ac2a5ee6878db2c2,6b7e1f5b521de19b,,Open,346767.03813750326,0.0,0,C0: High-Win,,288.9165,288.91650390625,,
046ea1701cbba93f,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,0.0,1,C1: Active Pipeline,,71.85109,71.85108947753906,,
048247b97e8f70de,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,73.751205,73.75119387026186,,
0492156d33f1006a,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,404830.0236023727,0.0412731481481481,3,C3: Large Open,,554.99243,554.9511584924769,,
049f851f322e218a,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768088,0.1612037037037037,1,C1: Active Pipeline,0.456,92.28084,92.1196343089916,44.91322787006248,53.5806928976184
04abfd466d6ba111,ef9b14cf5a29c54a,6b7e1f5b521de19b,,Open,201842.3565406912,1.1574074074074072e-05,2,C2: High-Win,,112.78625,112.78623567934389,,
04baa2539420bbb7,ef9b14cf5a29c54a,6b7e1f5b521de19b,,Open,2151777.955566335,233.756875,3,C3: Large Open,0.29,170.26236,0.0,624015.6071142372,1527762.3484520977
04d0609713507ec7,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1536619.758403263,1.1574074074074072e-05,0,C0: High-Win,,139.78052,139.78050600405092,,
04e2ef3dbe1e4fa4,a66943a59bca7bfd,255414ab73601d72,28c9c64e5918b06e,Open,49645.696104815484,474.1219097222222,3,C3: Large Open,0.08,68.77919,0.0,3971.655688385239,45674.040416430245
04e33ae8fef292a4,4928d3c96935fb3f,6b7e1f5b521de19b,,Open,5863.460546876247,99.07938657407408,3,C3: Large Open,0.24,62.19608,0.0,1407.230531250299,4456.230015625947
04e4067488b99383,6befd145c261113d,6b7e1f5b521de19b,,Open,1.170863568534039,397.288599537037,1,C1: Active Pipeline,,109.93148,0.0,,
04f698295229f879,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,97838.09054714769,509.2409606481481,3,C3: Large Open,0.294,139.47525,0.0,28764.39862086142,69073.69192628626
04fe7ab59d736dba,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,268769.313465648,2.3148148148148147e-05,3,C3: Large Open,,249.53638,249.53635380497684,,
053059bf0910eaa8,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,37323.751632094485,0.0055671296296296,3,C3: Large Open,,56.76362,56.75805133960865,,
0543007fabd4c7ac,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,611336.7278744653,9.25925925925926e-05,3,C3: Large Open,,68.99441,68.994315061216,,
0551ce5de4e1f79b,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,90.1769,90.17689119692201,,
055a01ae35d1a28e,ac2a5ee6878db2c2,6b7e1f5b521de19b,,Open,184324.9300538383,6.944444444444444e-05,0,C0: High-Win,,289.6121,289.6120216200087,,
055db1cc254c7137,a66943a59bca7bfd,7608f4f5fafe9b10,,Open,44609.03985997288,871.7811342592593,3,C3: Large Open,0.148,332.83243,0.0,6602.137899275986,38006.901960696894
0562c84dd7721a83,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,11912.799727048252,180.97435185185185,3,C3: Large Open,0.272,99.022675,0.0,3240.2815257571247,8672.518201291126
057029df536002e3,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768088,50.155590277777776,1,C1: Active Pipeline,0.42666666666666664,65.405624,15.250034111870661,42.02407286087717,56.46984790680371
0575b7c6729c446b,6befd145c261113d,6b7e1f5b521de19b,,Open,185782.2846614419,0.0,3,C3: Large Open,0.27,477.3339,477.3338928222656,50161.216858589316,135621.06780285257
0576d1b0bdea888c,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,4270.878534760398,1.1574074074074072e-05,0,C0: High-Win,,51.435207,51.43519579286929,,
0596bc7e00415f54,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,60.24067,60.24065767641421,,
059c0be58aec5029,a66943a59bca7bfd,7545e34e09ae9cad,28c9c64e5918b06e,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,116.20189,116.20187746401186,,
05b934aeb51c43e5,6befd145c261113d,6b7e1f5b521de19b,,Open,1.170863568534039,2.3148148148148147e-05,1,C1: Active Pipeline,,58.955853,58.95582936039678,,
05b9ef5bb0a00487,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,0.0,1,C1: Active Pipeline,,56.712135,56.712135314941406,,
05d20a16c0f9b24d,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,6009.906030357736,226.89291666666668,3,C3: Large Open,0.128,44.552364,0.0,769.2679718857903,5240.638058471946
05e613787e70ac3e,a66943a59bca7bfd,fc3655a0b667e091,28c9c64e5918b06e,Open,307.1332733086347,180.96467592592592,1,C1: Active Pipeline,0.278,59.928947,0.0,85.38304997980046,221.75022332883427
05ff4e014164b243,4928d3c96935fb3f,6b7e1f5b521de19b,,Open,89664.46366676311,2.3148148148148147e-05,3,C3: Large Open,,30.567158,30.56713459721318,,
06142c408f89c7b1,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,48085.57018410644,91.25407407407408,3,C3: Large Open,0.316,84.672455,0.0,15195.040178177635,32890.5300059288
0618ea4f10b537b9,a66943a59bca7bfd,38080774be85927f,d4f34f97b6d22a81,Open,2126322.5522180246,2.3148148148148147e-05,3,C3: Large Open,,1316.2542,1316.254127242477,,
061a3f76d803f056,9387d1da6d5967e1,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,3.472222222222222e-05,1,C1: Active Pipeline,,90.27874,90.278705206977,,
064b151e7c69c1d5,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,1.170863568534039,0.0011921296296296,1,C1: Active Pipeline,0.2660243902439024,374.5322,374.5310039152922,0.31147826687806734,0.8593853016559717
064dad834f895d49,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768088,2.3148148148148147e-05,1,C1: Active Pipeline,,52.902107,52.902084090621386,,
067edfd8aecd43ce,1cdd086394501fee,6b7e1f5b521de19b,,Open,4271.355885203606,1.1574074074074072e-05,3,C3: Large Open,,40.216652,40.216640342429834,,
068def42c743e4e3,1cdd086394501fee,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,78.80889,78.80887972231264,,
0690c5285e3178d4,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,11485.134609700684,0.0008680555555555,3,C3: Large Open,,78.07819,78.07732560899522,,
0692f6d82a206a16,1cdd086394501fee,6b7e1f5b521de19b,,Open,89530.01680955871,173.31328703703704,3,C3: Large Open,0.334,119.52032,0.0,29903.025614392613,59626.9911951661
069b8a80bd8013ef,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,29324.531411075328,107.66783564814814,3,C3: Large Open,0.546,59.94944,0.0,16011.19415044713,13313.337260628197
06a1027a7ec72a63,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,33009230.704332188,0.0011458333333333,4,C4: Mid-Range,,1055.0085,1055.0073990885417,,
06bd6d4d5fa992e3,a66943a59bca7bfd,6828ce51082c111b,28c9c64e5918b06e,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,53.9934,53.993388999656396,,
06cf05966c654289,6befd145c261113d,6b7e1f5b521de19b,,Open,25654.101903090123,0.0,3,C3: Large Open,,28.97464,28.974639892578125,,
06dfa6a6f8f0d0ce,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,5126.849721354915,3.472222222222222e-05,0,C0: High-Win,,40.541237,40.54120215521918,,
06f86606e794ba85,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,41819.55434883915,2.3148148148148147e-05,3,C3: Large Open,,57.214714,57.214690902144824,,
070094c4902361d1,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,149258.9478504504,0.214375,3,C3: Large Open,0.404,80.55179,80.33741333007812,60300.61493158197,88958.33291886844
0722c063c973e0e5,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,2.3148148148148147e-05,1,C1: Active Pipeline,,37.325478,37.32545445194951,,
07264f9e5aa471ff,ac2a5ee6878db2c2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,50.59863,50.59861742372866,,
073ef51872542b69,ef9b14cf5a29c54a,6b7e1f5b521de19b,,Open,100296.84348946,120.9417824074074,2,C2: High-Win,,94.97568,0.0,,
075bc094265199eb,1cdd086394501fee,6b7e1f5b521de19b,,Open,1.170863568534039,1.1574074074074072e-05,1,C1: Active Pipeline,,74.41951,74.41949831362123,,
07786cfb7f4dcdf4,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,2.4198904513070483,0.0,1,C1: Active Pipeline,,124.491844,124.4918441772461,,
077e958c818f9f1b,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,35845.270270304114,0.0,3,C3: Large Open,,69.302635,69.3026351928711,,
078dc0f4796ff688,ac2a5ee6878db2c2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,7869.581244316273,3.8003935185185194,0,C0: High-Win,0.772,22.901878,19.101484838415075,6075.316720612163,1794.2645237041102
0790fdbbfdebb460,6befd145c261113d,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,346518.70857232093,0.0027777777777777,0,C0: High-Win,,68.91464,68.9118645562066,,
07a2dd78d977f460,a66943a59bca7bfd,d94a77dffd98d647,28c9c64e5918b06e,Open,1.170863568534039,0.0,1,C1: Active Pipeline,,241.45909,241.45909118652344,,
07b06b4d9df8efff,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,6202.200918213573,1.1574074074074072e-05,3,C3: Large Open,,47.04264,47.042629111961084,,
07b4d50b18a0ce0f,1cdd086394501fee,4dcb7378104041b8,,Open,2940320.756356726,1.1574074074074072e-05,3,C3: Large Open,,942.2934,942.2933844220197,,
07df59f8a05e0f24,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,6647.0030299813125,60.92365740740741,2,C2: High-Win,0.798,113.850174,52.9265165427879,5304.308417925087,1342.6946120562247
07eefefcee6c790a,a66943a59bca7bfd,bd661df59343798b,d4f34f97b6d22a81,Open,1.170863568534039,4.629629629629629e-05,1,C1: Active Pipeline,,72.372406,72.37235970956309,,
07f935fcc4b84499,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,9648.963805727815,2.716203703703704,3,C3: Large Open,0.158,153.49815,150.78194998281973,1524.5362813049949,8124.42752442282
07fe10f6203bd5bc,1cdd086394501fee,c5340170d170e6cd,,Open,27685.304717477007,1.1574074074074072e-05,3,C3: Large Open,,96.079414,96.0794027936017,,
0803cd8bff44b6cc,a66943a59bca7bfd,e9943875f43f341e,28c9c64e5918b06e,Open,18196.923990996405,109.03787037037036,3,C3: Large Open,0.246,66.5621,0.0,4476.443301785116,13720.48068921129
081217b2cef84c9e,9387d1da6d5967e1,6b7e1f5b521de19b,,Open,2.4198904513070483,0.0,1,C1: Active Pipeline,,123.43284,123.4328384399414,,
